search URL:,https://patents.google.com/?assignee=MANNKIND+CORP
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-8921311-B2,Method for treating hyperglycemia ,Mannkind Corporation,"Donald Costello, Peter Richardson, Robert A. Baughman, Mark T. Marino",2003-08-01,2011-09-16,2014-12-30,2014-12-30,https://patents.google.com/patent/US8921311B2/en,https://patentimages.storage.googleapis.com/13/6c/37/b3afb049b200e6/US08921311-20141230-D00001.png
US-D629887-S,Dry powder inhaler ,Mannkind Corporation,"Benoit Adamo, Chad C. Smutney, P. Spencer Kinsey, Daniel McMichael Stipe, David Schoch Chapin",2008-12-01,2008-12-01,2010-12-28,2010-12-28,https://patents.google.com/patent/USD629887S1/en,https://patentimages.storage.googleapis.com/76/10/bc/f9d2bb2892d834/USD0629887-20101228-D00000.png
US-2006099269-A1,Pulmonary delivery of inhibitors of phosphodiesterase type 5 ,Mannkind Corporation,"Wayman Cheatham, Andrea Leone-Bay, Marshall Grant, Per Fog, David Diamond",2004-08-23,2005-08-23,2006-05-11,,https://patents.google.com/patent/US20060099269A1/en,https://patentimages.storage.googleapis.com/ce/ac/5b/aedeb20d05189d/US20060099269A1-20060511-D00000.png
US-8785396-B2,Method and composition for treating migraines ,Mannkind Corporation,"Andrea Leone-Bay, Grayson W. Stowell, Joseph J. Guarneri, Dawn M. Carlson, Marshall Grant, Chad C. Smutney",2007-10-24,2011-11-09,2014-07-22,2014-07-22,https://patents.google.com/patent/US8785396B2/en,https://patentimages.storage.googleapis.com/f1/21/54/83ab7b296e066d/US08785396-20140722-D00001.png
US-2007027063-A1,Method of preserving the function of insulin-producing cells ,Mannkind Corporation,"Anders Boss, Wayman Cheatham, David Diamond",2004-01-12,2006-08-01,2007-02-01,,https://patents.google.com/patent/US20070027063A1/en,https://patentimages.storage.googleapis.com/ff/c0/9f/973c850d853586/US20070027063A1-20070201-D00000.png
US-8925726-B2,Blister package for pharmaceutical cartridges ,Mannkind Corporation,Michael S. Bergey,2011-04-01,2012-03-30,2015-01-06,2015-01-06,https://patents.google.com/patent/US8925726B2/en,https://patentimages.storage.googleapis.com/52/67/c8/6f109003edcc53/US08925726-20150106-D00000.png
US-5576436-A,Fluorescent ligands ,Pharmaceutical Discovery Corporation,"R. Tyler McCabe, Christopher A. Rhodes, Bruce F. DeCosta",1991-08-01,1994-03-02,1996-11-19,1996-11-19,https://patents.google.com/patent/US5576436A/en,
US-8642548-B2,Val (8) GLP-1 composition and method for treating functional dyspepsia and/or irritable bowel syndrome ,Mannkind Corporation,"Peter Richardson, Enda Kenny, Per Hellstrom, Marshall L. Grant, Grayson W. Stowell, Scott Daniels, Anthony Smithson, Stephanie Greene",2009-08-07,2010-08-05,2014-02-04,2014-02-04,https://patents.google.com/patent/US8642548B2/en,https://patentimages.storage.googleapis.com/f0/df/4e/ee4c16bc8147c3/US08642548-20140204-D00001.png
EP-2332971-B1,Epitope analogs ,MannKind Corporation,"Liping Liu, Adrian Bot, David C. Diamond, Zhidong Xie",2004-06-17,2005-06-17,2016-02-17,2016-02-17,https://patents.google.com/patent/EP2332971B1/en,https://patentimages.storage.googleapis.com/9d/b0/82/26c2fe99d37046/imgf0001.png
US-D629888-S,Dry powder inhaler ,Mannkind Corporation,"Benoit Adamo, Chad C. Smutney, P. Spencer Kinsey, Daniel McMichael Stipe, David Schoch Chapin",2008-12-01,2008-12-01,2010-12-28,2010-12-28,https://patents.google.com/patent/USD629888S1/en,https://patentimages.storage.googleapis.com/69/1f/3d/7056ac342e02ec/USD0629888-20101228-D00000.png
US-7833550-B2,Dry powder formulations of antihistamine for nasal administration ,Mannkind Corporation,"Solomon S. Steiner, Bryan R. Wilson",2000-01-19,2007-08-21,2010-11-16,2010-11-16,https://patents.google.com/patent/US7833550B2/en,
US-2003215425-A1,Epitope synchronization in antigen presenting cells ,"Simard John J. L., Diamond David C.","John Simard, David Diamond",2001-12-07,2001-12-07,2003-11-20,,https://patents.google.com/patent/US20030215425A1/en,https://patentimages.storage.googleapis.com/c3/1d/e9/c420d24a72aaf1/US20030215425A1-20031120-D00001.png
US-10130709-B2,High capacity diketopiperazine microparticles and methods ,Mannkind Corporation,"Marshall Grant, Paul Menkin, Grayson W. Stowell",2011-06-17,2016-05-11,2018-11-20,2018-11-20,https://patents.google.com/patent/US10130709B2/en,https://patentimages.storage.googleapis.com/b8/4c/cc/099b00a75cd8bd/US10130709-20181120-D00001.png
US-D605752-S,Dry powder inhaler ,Mannkind Corporation,John M. Polidoro,2008-06-13,2008-06-13,2009-12-08,2009-12-08,https://patents.google.com/patent/USD605752S1/en,https://patentimages.storage.googleapis.com/USD605752S1/USD0605752-20091208-D00000.png
US-D629886-S,Dry powder inhaler ,Mannkind Corporation,"Benoit Adamo, Chad C. Smutney, P. Spencer Kinsey, Daniel McMichael Stipe, David Schoch Chapin",2008-12-01,2008-12-01,2010-12-28,2010-12-28,https://patents.google.com/patent/USD629886S1/en,https://patentimages.storage.googleapis.com/70/7c/9f/9cdd204176545b/USD0629886-20101228-D00000.png
US-D597657-S,Dry powder inhaler ,Mannkind Corporation,"P. Spencer Kinsey, Benoit Adamo, Chad C. Smutney, John M. Polidoro",2008-06-13,2008-06-13,2009-08-04,2009-08-04,https://patents.google.com/patent/USD597657S1/en,https://patentimages.storage.googleapis.com/USD597657S1/USD0597657-20090804-D00000.png
EP-1633387-B1,Combinations of tumor-associated antigens for the treatment of various types of cancers ,Mannkind Corporation,"Chih-Sheng Chiang, Adrian Bot, John J. L. Simard, David C. Diamond",2003-06-17,2004-06-17,2012-02-22,2012-02-22,https://patents.google.com/patent/EP1633387B1/en,https://patentimages.storage.googleapis.com/39/b1/03/6f910d131432ba/imgf0001.png
US-D635243-S,Dry powder inhaler ,Mannkind Corporation,"P. Spencer Kinsey, Chad C. Smutney, Benoit Adamo",2008-12-01,2008-12-01,2011-03-29,2011-03-29,https://patents.google.com/patent/USD635243S1/en,https://patentimages.storage.googleapis.com/7b/5a/a9/7f8596f6d42a6e/USD0635243-20110329-D00000.png
