search URL:,https://patents.google.com/?assignee=CORIUM+INTERNATIONAL+INC
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
CA-2530996-C,"Wound dressing, ingredient delivery device and iv hold-down, and method relating to same ","Corium International, Inc., Michael G. Marcoux, David R. Johnson, Steven R. Klemm","Michael G. Marcoux, David R. Johnson, Steven R. Klemm",2003-07-03,2004-07-02,2013-05-07,2013-05-07,https://patents.google.com/patent/CA2530996C/en,
US-2009131437-A1,Disubstituted ureas as kinase inhibitors ,"Corium International, Inc., A.V. Topchiev Institute Of Petrochemical Synthesis","Pascal Furet, Georg Martiny-Baron, Clive McCarthy, Vittorio Rasetti, Andrea Vaupel",2005-01-10,2006-01-03,2009-05-21,,https://patents.google.com/patent/US20090131437A1/en,
US-2009240187-A1,"Wound dressing, ingredient delivery device and iv hold-down incorporating a statically retained handle member ","Corium International, Inc.","David R. Johnson, Steven R. Klemm",2004-07-02,2009-05-29,2009-09-24,,https://patents.google.com/patent/US20090240187A1/en,https://patentimages.storage.googleapis.com/US20090240187A1/US20090240187A1-20090924-D00000.png
US-2006121102-A1,Transdermal systems for the delivery of estrogens and progestins ,Chia-Ming Chiang,Chia-Ming Chiang,2004-09-27,2005-09-27,2006-06-08,,https://patents.google.com/patent/US20060121102A1/en,https://patentimages.storage.googleapis.com/90/c7/21/7fe79fad26b0ca/US20060121102A1-20060608-D00000.png
US-2006264805-A1,Permeabilization of biological membranes ,"Corium International, Inc.","Parminder Singh, Gary Cleary",2005-05-11,2006-05-11,2006-11-23,,https://patents.google.com/patent/US20060264805A1/en,https://patentimages.storage.googleapis.com/9c/db/f7/21edc25071c942/US20060264805A1-20061123-D00000.png
US-9610253-B2,Transdermal administration of tamsulosin ,"Corium International, Inc.","Parminder Singh, Eun Soo Lee, Amit K. Jain",2009-01-14,2014-07-03,2017-04-04,2017-04-04,https://patents.google.com/patent/US9610253B2/en,https://patentimages.storage.googleapis.com/9f/a7/b4/ddcd1391d252d7/US09610253-20170404-D00001.png
AU-2013364053-B2,Microarray for delivery of therapeutic agent and methods of use ,"Corium International, Inc.","Guohua Chen, Zhongli Ding, Ashutosh Shastry, Parminder Singh, Robert Wade Worsham",2012-12-21,2013-12-20,2018-08-30,2018-08-30,https://patents.google.com/patent/AU2013364053B2/en,
AU-2014237499-B2,Microstructure array for delivery of active agents ,"Corium International, Inc.","Guohua Chen, Zhongli Ding, Esi Ghartey-Tagoe, Parminder Singh",2013-03-15,2014-03-07,2018-11-15,2018-11-15,https://patents.google.com/patent/AU2014237499B2/en,
US-9962534-B2,"Microarray for delivery of therapeutic agent, methods of use, and methods of making ","Corium International, Inc.","Guohua Chen, Zhongli Ding, Esi Ghartey-Tagoe, Ashutosh Shastry, Robert Wade Worsham, Parminder Singh",2013-03-15,2014-03-14,2018-05-08,2018-05-08,https://patents.google.com/patent/US9962534B2/en,https://patentimages.storage.googleapis.com/b7/be/4a/b446fe1350150b/US09962534-20180508-D00000.png
CA-2460673-A1,Method of exfoliation of skin using closely-packed microstructures and apparatus therefor ,"The Procter & Gamble Company, Vladimir Gartstein, Faiz Feisal Sherman, Corium International Inc.","Vladimir Gartstein, Faiz Feisal Sherman",2001-09-14,2002-09-13,2003-03-27,,https://patents.google.com/patent/CA2460673A1/en,
US-10195409-B2,Multiple impact microprojection applicators and methods of use ,"Corium International, Inc.","Doug Bourne, Ashutosh Shastry, Anthony Le, Parminder Singh",2013-03-15,2014-03-10,2019-02-05,2019-02-05,https://patents.google.com/patent/US10195409B2/en,https://patentimages.storage.googleapis.com/d3/a4/da/727361629dcd0b/US10195409-20190205-D00000.png
US-2014276589-A1,Microarray for delivery of therapeutic agent and methods of use ,"Corium International, Inc.","Danir Bayramov, Guohua Chen, Zhongli Ding, Esi Ghartey-Tagoe, Parminder Singh, Doug Bourne",2013-03-15,2014-03-13,2014-09-18,,https://patents.google.com/patent/US20140276589A1/en,https://patentimages.storage.googleapis.com/d0/68/0a/ffa8c9b93bbeb1/US20140276589A1-20140918-D00000.png
